service_id,doj,DOI,seats,seat_type,Booking_Channel,gmv,asp,dow,SrcId-DestId
Service1,30-09-2022,21-09-2022 09:31,1,Seater,Online Booking,1378,1378,Fri,A-J
Service1,30-09-2022,22-09-2022 18:15,1,Seater,Online Booking,1360,1360,Fri,A-J
Service1,30-09-2022,24-09-2022 10:56,2,Sleeper,Online Booking,3976,1988,Fri,A-J
Service1,30-09-2022,24-09-2022 19:54,1,Seater,Online Booking,1396,1396,Fri,A-J
Service1,30-09-2022,25-09-2022 12:08,1,Seater,Online Booking,1317,1317,Fri,A-J
Service1,30-09-2022,25-09-2022 19:57,1,Sleeper,Online Booking,1915,1915,Fri,A-J
Service1,30-09-2022,25-09-2022 23:35,3,Sleeper,Online Booking,5424,1808,Fri,A-J
Service1,01-10-2022,01-10-2022 17:34,1,Seater,Online Booking,1108,1108,Sat,C-J
Service1,01-10-2022,01-10-2022 20:31,1,Seater,Online Booking,1051,1051,Sat,A-G
Service1,01-10-2022,01-10-2022 14:17,1,Sleeper,Online Booking,1593,1593,Sat,A-E
Service1,01-10-2022,30-09-2022 21:00,1,Seater,Online Booking,1252,1252,Sat,A-F
Service1,01-10-2022,01-10-2022 11:05,2,Sleeper,Online Booking,2966,1483,Sat,C-J
Service1,01-10-2022,29-09-2022 08:32,1,Sleeper,Online Booking,1593,1593,Sat,A-D
Service1,01-10-2022,29-09-2022 16:58,1,Sleeper,Online Booking,1671,1671,Sat,B-E
Service1,01-10-2022,30-09-2022 14:45,1,Sleeper,Online Booking,1686,1686,Sat,A-J
Service1,01-10-2022,21-09-2022 21:40,1,Sleeper,Online Booking,1719,1719,Sat,A-J
Service1,01-10-2022,21-09-2022 20:46,1,Sleeper,Online Booking,1647,1647,Sat,A-J
Service1,01-10-2022,27-09-2022 21:21,1,Sleeper,Online Booking,1525,1525,Sat,A-J
Service1,01-10-2022,27-09-2022 22:37,2,Sleeper,Online Booking,3048,1524,Sat,A-J
Service1,01-10-2022,28-09-2022 21:31,1,Sleeper,Online Booking,1771,1771,Sat,A-J
Service1,01-10-2022,28-09-2022 22:44,1,Seater,Online Booking,1315,1315,Sat,A-J
Service1,01-10-2022,29-09-2022 19:41,3,Sleeper,Online Booking,4911,1637,Sat,A-J
Service1,01-10-2022,30-09-2022 11:56,2,Sleeper,Online Booking,3338,1669,Sat,A-J
Service1,01-10-2022,30-09-2022 13:56,1,Sleeper,Online Booking,1636,1636,Sat,A-J
Service1,01-10-2022,30-09-2022 15:59,1,Seater,Online Booking,1274,1274,Sat,A-J
Service1,01-10-2022,30-09-2022 22:37,1,Seater,Online Booking,1222,1222,Sat,A-J
Service1,01-10-2022,21-09-2022 00:09,1,Seater,Online Booking,1405,1405,Sat,A-J
Service1,01-10-2022,01-10-2022 00:14,1,Seater,Online Booking,1308,1308,Sat,A-J
Service1,01-10-2022,30-09-2022 16:02,1,Seater,Online Booking,1218,1218,Sat,A-J
Service1,01-10-2022,01-10-2022 14:55,1,Sleeper,Online Booking,1538,1538,Sat,A-J
Service1,01-10-2022,01-10-2022 16:17,2,Sleeper,Offline Booking,3284,1642,Sat,A-J
Service1,01-10-2022,01-10-2022 22:05,3,Sleeper,Online Booking,3576,1192,Sat,A-J
Service1,01-10-2022,01-10-2022 22:46,1,Sleeper,Offline Booking,1180,1180,Sat,A-J
Service1,01-10-2022,30-09-2022 22:59,1,Seater,Online Booking,1242,1242,Sat,A-J
Service1,02-10-2022,02-10-2022 06:46,1,Seater,Online Booking,866,866,Sun,C-J
Service1,02-10-2022,30-09-2022 16:18,1,Sleeper,Online Booking,1018,1018,Sun,A-J
Service1,02-10-2022,01-10-2022 20:47,1,Seater,Online Booking,815,815,Sun,B-J
Service1,02-10-2022,02-10-2022 11:41,1,Seater,Online Booking,855,855,Sun,A-J
Service1,02-10-2022,02-10-2022 12:37,1,Sleeper,Online Booking,927,927,Sun,A-J
Service1,02-10-2022,02-10-2022 15:07,1,Sleeper,Online Booking,972,972,Sun,A-J
Service1,02-10-2022,02-10-2022 09:28,1,Seater,Online Booking,834,834,Sun,B-J
Service1,02-10-2022,02-10-2022 21:21,2,Sleeper,Online Booking,1574,787,Sun,B-J
Service1,02-10-2022,02-10-2022 15:05,1,Sleeper,Online Booking,996,996,Sun,B-D
Service1,02-10-2022,01-10-2022 07:47,3,Seater,Online Booking,2901,967,Sun,A-J
Service1,02-10-2022,01-10-2022 13:43,1,Seater,Online Booking,853,853,Sun,A-J
Service1,02-10-2022,02-10-2022 11:00,1,Seater,Online Booking,859,859,Sun,A-J
Service1,02-10-2022,28-09-2022 23:52,1,Sleeper,Online Booking,840,840,Sun,A-J
Service1,02-10-2022,23-09-2022 22:19,1,Seater,Online Booking,711,711,Sun,A-J
Service1,02-10-2022,26-09-2022 09:34,4,Sleeper,Offline Booking,3256,814,Sun,A-J
Service1,02-10-2022,30-09-2022 14:15,1,Sleeper,Offline Booking,974,974,Sun,A-J
Service1,02-10-2022,30-09-2022 11:28,2,Sleeper,Online Booking,1990,995,Sun,A-J
Service1,02-10-2022,29-09-2022 23:08,1,Seater,Online Booking,875,875,Sun,A-J
Service1,02-10-2022,27-09-2022 16:26,3,Sleeper,Online Booking,2388,796,Sun,A-J
Service1,02-10-2022,29-09-2022 16:20,1,Sleeper,Online Booking,1008,1008,Sun,A-J
Service1,02-10-2022,28-09-2022 11:51,2,Sleeper,Online Booking,1682,841,Sun,A-J
Service1,02-10-2022,27-09-2022 20:33,1,Sleeper,Online Booking,831,831,Sun,A-J
Service1,02-10-2022,28-09-2022 11:49,1,Sleeper,Online Booking,869,869,Sun,A-J
Service1,03-10-2022,03-10-2022 13:43,1,Sleeper,Online Booking,705,705,Mon,A-J
Service1,03-10-2022,03-10-2022 14:10,1,Seater,Online Booking,590,590,Mon,A-J
Service1,03-10-2022,03-10-2022 16:45,1,Seater,Online Booking,557,557,Mon,A-J
Service1,03-10-2022,03-10-2022 12:41,2,Sleeper,Offline Booking,1410,705,Mon,A-J
Service1,03-10-2022,03-10-2022 22:11,2,Sleeper,Online Booking,1358,679,Mon,A-J
Service1,03-10-2022,03-10-2022 12:39,1,Seater,Online Booking,578,578,Mon,A-J
Service1,03-10-2022,03-10-2022 20:20,1,Seater,Online Booking,568,568,Mon,A-D
Service1,03-10-2022,03-10-2022 16:57,2,Sleeper,Online Booking,1440,720,Mon,A-J
Service1,03-10-2022,03-10-2022 12:04,3,Sleeper,Online Booking,2175,725,Mon,A-J
Service1,03-10-2022,03-10-2022 14:51,1,Sleeper,Online Booking,719,719,Mon,A-F
Service1,03-10-2022,03-10-2022 09:35,1,Seater,Online Booking,583,583,Mon,A-J
Service1,03-10-2022,02-10-2022 16:12,1,Sleeper,Online Booking,1194,1194,Mon,A-J
Service1,03-10-2022,02-10-2022 14:06,1,Sleeper,Online Booking,1165,1165,Mon,A-J
Service1,03-10-2022,02-10-2022 10:36,2,Sleeper,Online Booking,2354,1177,Mon,A-J
Service1,03-10-2022,03-10-2022 14:12,2,Sleeper,Online Booking,1422,711,Mon,B-J
Service1,03-10-2022,28-09-2022 22:28,1,Sleeper,Online Booking,1155,1155,Mon,A-J
Service1,03-10-2022,03-10-2022 21:31,1,Seater,Online Booking,588,588,Mon,C-J
Service1,03-10-2022,03-10-2022 19:29,2,Sleeper,Online Booking,1422,711,Mon,C-J
Service1,03-10-2022,03-10-2022 11:09,1,Sleeper,Online Booking,700,700,Mon,A-J
Service1,03-10-2022,03-10-2022 20:59,1,Seater,Online Booking,602,602,Mon,A-E
Service1,04-10-2022,04-10-2022 16:41,1,Sleeper,Online Booking,799,799,Tue,A-J
Service1,04-10-2022,04-10-2022 16:32,3,Seater,Online Booking,2229,743,Tue,A-J
Service1,04-10-2022,01-10-2022 22:14,1,Sleeper,Online Booking,812,812,Tue,A-D
Service1,04-10-2022,03-10-2022 16:32,1,Sleeper,Online Booking,799,799,Tue,A-D
Service1,04-10-2022,04-10-2022 19:57,1,Seater,Online Booking,628,628,Tue,A-D
Service1,04-10-2022,04-10-2022 18:59,2,Sleeper,Online Booking,1532,766,Tue,A-J
Service1,04-10-2022,03-10-2022 15:47,3,Sleeper,Online Booking,2523,841,Tue,A-J
Service1,04-10-2022,03-10-2022 00:35,1,Seater,Online Booking,670,670,Tue,A-J
Service1,04-10-2022,02-10-2022 22:35,3,Sleeper,Offline Booking,2388,796,Tue,A-J
Service1,04-10-2022,02-10-2022 15:36,2,Sleeper,Online Booking,1704,852,Tue,A-J
Service1,04-10-2022,30-09-2022 20:54,2,Sleeper,Online Booking,1614,807,Tue,A-J
Service1,04-10-2022,20-09-2022 09:32,1,Sleeper,Online Booking,860,860,Tue,A-J
Service1,04-10-2022,04-10-2022 07:41,1,Seater,Online Booking,667,667,Tue,A-F
Service1,04-10-2022,04-10-2022 22:14,1,Sleeper,Online Booking,723,723,Tue,C-J
Service1,04-10-2022,03-10-2022 17:54,1,Seater,Online Booking,708,708,Tue,A-J
Service1,04-10-2022,03-10-2022 22:29,1,Sleeper,Online Booking,807,807,Tue,C-J
Service1,04-10-2022,04-10-2022 13:37,1,Seater,Online Booking,686,686,Tue,A-J
Service1,04-10-2022,04-10-2022 20:02,1,Sleeper,Online Booking,774,774,Tue,A-J
Service1,04-10-2022,04-10-2022 19:17,1,Seater,Offline Booking,639,639,Tue,A-J
Service1,04-10-2022,04-10-2022 19:04,3,Seater,Online Booking,1872,624,Tue,A-J
Service1,04-10-2022,04-10-2022 21:06,1,Sleeper,Online Booking,735,735,Tue,A-J
Service1,05-10-2022,29-09-2022 17:13,1,Seater,Online Booking,751,751,Wed,A-J
Service1,05-10-2022,02-10-2022 21:47,1,Seater,Online Booking,710,710,Wed,A-F
Service1,05-10-2022,05-10-2022 21:21,5,Sleeper,Online Booking,3510,702,Wed,C-J
Service1,05-10-2022,05-10-2022 19:07,2,Sleeper,Online Booking,1496,748,Wed,C-J
Service1,05-10-2022,01-10-2022 12:25,1,Seater,Online Booking,741,741,Wed,C-J
Service1,05-10-2022,23-09-2022 10:19,1,Seater,Online Booking,713,713,Wed,A-J
Service1,05-10-2022,02-10-2022 09:28,1,Seater,Online Booking,716,716,Wed,B-J
Service1,05-10-2022,02-10-2022 13:43,3,Seater,Online Booking,2379,793,Wed,B-J
Service1,05-10-2022,02-10-2022 22:39,1,Sleeper,Online Booking,862,862,Wed,B-J
Service1,05-10-2022,03-10-2022 09:55,1,Seater,Online Booking,724,724,Wed,B-J
Service1,05-10-2022,03-10-2022 18:52,1,Sleeper,Online Booking,1037,1037,Wed,B-J
Service1,05-10-2022,04-10-2022 17:55,1,Seater,Online Booking,801,801,Wed,B-J
Service1,05-10-2022,05-10-2022 20:09,2,Sleeper,Online Booking,1500,750,Wed,B-J
Service1,05-10-2022,30-09-2022 22:13,1,Seater,Offline Booking,752,752,Wed,C-J
Service1,05-10-2022,05-10-2022 20:42,2,Sleeper,Online Booking,1394,697,Wed,A-G
Service1,05-10-2022,02-10-2022 07:29,1,Sleeper,Online Booking,854,854,Wed,A-J
Service1,05-10-2022,04-10-2022 15:28,1,Sleeper,Online Booking,1206,1206,Wed,A-J
Service1,05-10-2022,04-10-2022 08:44,1,Sleeper,Online Booking,1029,1029,Wed,A-J
Service1,05-10-2022,02-10-2022 23:18,2,Sleeper,Online Booking,1660,830,Wed,A-J
Service1,05-10-2022,03-10-2022 18:30,2,Sleeper,Online Booking,2024,1012,Wed,A-J
Service1,05-10-2022,04-10-2022 04:55,1,Sleeper,Online Booking,1029,1029,Wed,A-J
Service1,05-10-2022,05-10-2022 18:28,1,Sleeper,Online Booking,710,710,Wed,A-J
Service1,05-10-2022,04-10-2022 17:45,1,Seater,Online Booking,879,879,Wed,A-J
Service1,06-10-2022,06-10-2022 17:09,1,Sleeper,Online Booking,691,691,Thu,A-J
Service1,06-10-2022,06-10-2022 18:48,2,Sleeper,Online Booking,1484,742,Thu,A-J
Service1,06-10-2022,06-10-2022 15:05,1,Sleeper,Online Booking,725,725,Thu,B-J
Service1,06-10-2022,05-10-2022 12:04,1,Sleeper,Online Booking,781,781,Thu,C-J
Service1,06-10-2022,06-10-2022 14:38,2,Sleeper,Online Booking,1442,721,Thu,C-J
Service1,06-10-2022,06-10-2022 21:39,1,Seater,Online Booking,567,567,Thu,C-J
Service1,06-10-2022,06-10-2022 17:28,2,Sleeper,Offline Booking,1462,731,Thu,B-J
Service1,06-10-2022,06-10-2022 16:18,2,Seater,Online Booking,1254,627,Thu,A-J
Service1,06-10-2022,06-10-2022 16:18,1,Seater,Online Booking,558,558,Thu,A-J
Service1,06-10-2022,06-10-2022 19:05,1,Sleeper,Online Booking,720,720,Thu,A-J
Service1,06-10-2022,06-10-2022 14:58,1,Sleeper,Online Booking,736,736,Thu,A-J
Service1,06-10-2022,06-10-2022 14:42,1,Seater,Online Booking,598,598,Thu,A-J
Service1,06-10-2022,06-10-2022 12:27,2,Sleeper,Online Booking,1436,718,Thu,A-J
Service1,06-10-2022,06-10-2022 11:30,2,Sleeper,Online Booking,1372,686,Thu,A-J
Service1,06-10-2022,06-10-2022 11:30,1,Sleeper,Online Booking,692,692,Thu,A-J
Service1,06-10-2022,05-10-2022 21:26,4,Sleeper,Online Booking,3308,827,Thu,A-J
Service1,06-10-2022,06-10-2022 19:30,1,Seater,Online Booking,590,590,Thu,A-G
Service1,06-10-2022,05-10-2022 12:18,1,Seater,Online Booking,703,703,Thu,B-J
Service1,06-10-2022,06-10-2022 16:14,1,Sleeper,Online Booking,757,757,Thu,A-J
Service1,06-10-2022,25-09-2022 10:57,1,Sleeper,Online Booking,855,855,Thu,B-J
Service1,06-10-2022,02-10-2022 20:59,1,Seater,Online Booking,715,715,Thu,B-J
Service1,07-10-2022,07-10-2022 13:28,1,Sleeper,Online Booking,861,861,Fri,A-J
Service1,07-10-2022,07-10-2022 18:10,2,Sleeper,Online Booking,1618,809,Fri,A-J
Service1,07-10-2022,07-10-2022 18:29,1,Sleeper,Online Booking,782,782,Fri,A-J
Service1,07-10-2022,07-10-2022 19:14,1,Seater,Offline Booking,605,605,Fri,A-J
Service1,07-10-2022,07-10-2022 22:03,1,Sleeper,Online Booking,699,699,Fri,A-J
Service1,07-10-2022,07-10-2022 20:23,1,Seater,Online Booking,559,559,Fri,A-J
Service1,07-10-2022,07-10-2022 22:31,1,Sleeper,Online Booking,715,715,Fri,A-J
Service1,07-10-2022,05-10-2022 18:36,1,Sleeper,Online Booking,1281,1281,Fri,A-G
Service1,07-10-2022,07-10-2022 19:26,2,Sleeper,Online Booking,1424,712,Fri,A-J
Service1,07-10-2022,07-10-2022 10:52,2,Sleeper,Online Booking,1696,848,Fri,A-J
Service1,07-10-2022,07-10-2022 11:34,4,Sleeper,Online Booking,3220,805,Fri,A-J
Service1,07-10-2022,06-10-2022 18:26,2,Seater,Online Booking,2228,1114,Fri,A-J
Service1,07-10-2022,23-09-2022 10:38,1,Sleeper,Online Booking,1313,1313,Fri,A-J
Service1,07-10-2022,06-10-2022 22:28,1,Seater,Online Booking,1056,1056,Fri,A-J
Service1,07-10-2022,07-10-2022 15:53,1,Seater,Online Booking,739,739,Fri,B-J
Service1,07-10-2022,07-10-2022 12:57,1,Seater,Online Booking,706,706,Fri,B-J
Service1,07-10-2022,29-09-2022 10:17,2,Sleeper,Online Booking,2408,1204,Fri,A-J
Service1,07-10-2022,07-10-2022 22:56,1,Sleeper,Online Booking,691,691,Fri,C-J
Service1,07-10-2022,03-10-2022 11:58,2,Sleeper,Online Booking,2472,1236,Fri,A-J
Service1,07-10-2022,06-10-2022 12:15,1,Seater,Online Booking,1066,1066,Fri,A-J
Service1,07-10-2022,06-10-2022 14:58,1,Seater,Online Booking,1001,1001,Fri,A-J
Service1,07-10-2022,06-10-2022 15:01,1,Seater,Online Booking,1058,1058,Fri,A-J
Service1,07-10-2022,30-09-2022 21:41,1,Sleeper,Online Booking,1262,1262,Fri,A-J
Service1,08-10-2022,30-09-2022 01:55,3,Sleeper,Online Booking,2472,824,Sat,A-J
Service1,08-10-2022,02-10-2022 02:40,6,Seater,Online Booking,3990,665,Sat,A-J
Service1,08-10-2022,07-10-2022 10:52,1,Sleeper,Online Booking,822,822,Sat,B-J
Service1,08-10-2022,03-10-2022 12:00,2,Sleeper,Online Booking,1586,793,Sat,A-J
Service1,08-10-2022,06-10-2022 15:00,2,Sleeper,Online Booking,1556,778,Sat,A-J
Service1,08-10-2022,07-10-2022 22:29,1,Sleeper,Online Booking,811,811,Sat,A-J
Service1,08-10-2022,08-10-2022 08:07,1,Sleeper,Online Booking,851,851,Sat,A-J
Service1,08-10-2022,08-10-2022 16:04,1,Sleeper,Online Booking,736,736,Sat,A-J
Service1,08-10-2022,08-10-2022 16:20,1,Seater,Online Booking,638,638,Sat,A-J
Service1,08-10-2022,08-10-2022 19:28,1,Sleeper,Online Booking,746,746,Sat,A-J
Service1,08-10-2022,02-10-2022 02:55,1,Seater,Online Booking,677,677,Sat,A-J
Service1,09-10-2022,06-10-2022 11:32,1,Seater,Online Booking,705,705,Sun,A-J
Service1,09-10-2022,09-10-2022 16:30,1,Seater,Online Booking,650,650,Sun,C-J
Service1,09-10-2022,09-10-2022 12:52,1,Sleeper,Online Booking,795,795,Sun,C-J
Service1,09-10-2022,09-10-2022 12:35,1,Sleeper,Online Booking,830,830,Sun,C-J
Service1,09-10-2022,09-10-2022 11:43,2,Sleeper,Online Booking,1664,832,Sun,C-J
Service1,09-10-2022,09-10-2022 10:51,1,Sleeper,Offline Booking,830,830,Sun,C-J
Service1,09-10-2022,09-10-2022 10:47,1,Seater,Online Booking,703,703,Sun,C-J
Service1,09-10-2022,07-10-2022 12:57,1,Sleeper,Online Booking,917,917,Sun,C-J
Service1,09-10-2022,06-10-2022 10:41,1,Sleeper,Online Booking,890,890,Sun,A-J
Service1,09-10-2022,08-10-2022 16:34,1,Sleeper,Online Booking,901,901,Sun,B-J
Service1,09-10-2022,07-10-2022 11:38,1,Seater,Online Booking,744,744,Sun,B-J
Service1,09-10-2022,05-10-2022 20:42,1,Sleeper,Online Booking,860,860,Sun,B-J
Service1,09-10-2022,05-10-2022 11:38,2,Sleeper,Online Booking,1774,887,Sun,A-J
Service1,09-10-2022,05-10-2022 17:55,1,Sleeper,Online Booking,863,863,Sun,A-J
Service1,09-10-2022,09-10-2022 22:26,1,Sleeper,Online Booking,687,687,Sun,C-J
Service1,09-10-2022,05-10-2022 19:23,2,Sleeper,Online Booking,1712,856,Sun,A-J
Service1,09-10-2022,06-10-2022 10:39,1,Sleeper,Online Booking,869,869,Sun,A-J
Service1,09-10-2022,08-10-2022 19:34,1,Seater,Online Booking,757,757,Sun,A-J
Service1,09-10-2022,09-10-2022 10:04,2,Sleeper,Online Booking,1690,845,Sun,A-J
Service1,09-10-2022,09-10-2022 11:08,1,Seater,Online Booking,708,708,Sun,A-J
Service1,09-10-2022,09-10-2022 11:21,3,Seater,Online Booking,2136,712,Sun,A-J
Service1,09-10-2022,09-10-2022 11:34,1,Seater,Online Booking,689,689,Sun,A-J
Service1,09-10-2022,08-10-2022 12:19,2,Sleeper,Online Booking,1676,838,Sun,A-J
Service1,10-10-2022,10-10-2022 10:58,1,Sleeper,Online Booking,726,726,Mon,A-J
Service1,10-10-2022,10-10-2022 14:33,1,Seater,Online Booking,562,562,Mon,A-J
Service1,10-10-2022,10-10-2022 20:19,1,Seater,Online Booking,582,582,Mon,A-J
Service1,10-10-2022,10-10-2022 20:46,1,Sleeper,Online Booking,744,744,Mon,A-J
Service1,10-10-2022,10-10-2022 16:06,2,Sleeper,Online Booking,1366,683,Mon,A-E
Service1,10-10-2022,10-10-2022 13:58,1,Sleeper,Online Booking,724,724,Mon,A-J
Service1,10-10-2022,10-10-2022 15:51,1,Seater,Online Booking,603,603,Mon,A-J
Service1,10-10-2022,10-10-2022 17:47,1,Seater,Online Booking,600,600,Mon,A-J
Service1,10-10-2022,10-10-2022 06:24,1,Seater,Online Booking,587,587,Mon,A-J
Service1,10-10-2022,09-10-2022 22:20,2,Sleeper,Online Booking,1198,599,Mon,A-J
Service1,10-10-2022,09-10-2022 18:24,2,Sleeper,Online Booking,1590,795,Mon,A-J
Service1,10-10-2022,08-10-2022 18:02,1,Sleeper,Online Booking,802,802,Mon,A-J
Service1,10-10-2022,07-10-2022 16:01,1,Sleeper,Online Booking,867,867,Mon,A-J
Service1,10-10-2022,10-10-2022 12:49,1,Sleeper,Online Booking,725,725,Mon,A-J
Service1,11-10-2022,11-10-2022 14:53,1,Seater,Online Booking,542,542,Tue,A-J
Service1,11-10-2022,11-10-2022 13:33,2,Sleeper,Online Booking,1272,636,Tue,A-J
Service1,11-10-2022,11-10-2022 21:17,1,Seater,Online Booking,507,507,Tue,A-D
Service1,11-10-2022,11-10-2022 06:46,1,Sleeper,Online Booking,663,663,Tue,A-J
Service1,11-10-2022,06-10-2022 12:38,1,Seater,Online Booking,690,690,Tue,A-J
Service1,11-10-2022,10-10-2022 10:04,1,Sleeper,Online Booking,878,878,Tue,A-J
Service1,11-10-2022,10-10-2022 22:50,1,Sleeper,Online Booking,723,723,Tue,A-J
Service1,11-10-2022,11-10-2022 13:29,1,Sleeper,Online Booking,695,695,Tue,A-J
Service1,11-10-2022,11-10-2022 09:38,1,Sleeper,Online Booking,655,655,Tue,A-D
Service1,11-10-2022,11-10-2022 10:11,1,Sleeper,Online Booking,680,680,Tue,A-J
Service1,11-10-2022,11-10-2022 09:43,1,Sleeper,Online Booking,630,630,Tue,A-J
Service1,11-10-2022,11-10-2022 18:32,2,Sleeper,Online Booking,1326,663,Tue,A-J
Service1,11-10-2022,11-10-2022 21:33,2,Sleeper,Offline Booking,1264,632,Tue,A-J
Service1,11-10-2022,11-10-2022 22:35,1,Sleeper,Online Booking,673,673,Tue,A-J
Service1,11-10-2022,11-10-2022 15:16,1,Sleeper,Online Booking,655,655,Tue,A-J
Service1,12-10-2022,11-10-2022 06:41,1,Seater,Online Booking,557,557,Wed,A-F
Service1,12-10-2022,12-10-2022 13:58,1,Seater,Online Booking,553,553,Wed,A-J
Service1,12-10-2022,12-10-2022 12:22,1,Sleeper,Online Booking,750,750,Wed,A-J
Service1,12-10-2022,12-10-2022 10:45,1,Sleeper,Online Booking,706,706,Wed,A-J
Service1,12-10-2022,11-10-2022 12:57,1,Seater,Online Booking,593,593,Wed,A-J
Service1,12-10-2022,07-10-2022 01:20,1,Seater,Offline Booking,678,678,Wed,A-J
Service1,12-10-2022,25-09-2022 09:23,1,Sleeper,Online Booking,815,815,Wed,A-J
Service1,12-10-2022,11-10-2022 18:39,3,Sleeper,Online Booking,2061,687,Wed,A-J
Service1,12-10-2022,12-10-2022 21:18,1,Seater,Online Booking,582,582,Wed,A-J
Service1,12-10-2022,12-10-2022 20:04,2,Sleeper,Online Booking,1414,707,Wed,A-J
Service1,12-10-2022,12-10-2022 20:41,1,Sleeper,Online Booking,684,684,Wed,A-J
Service1,12-10-2022,10-10-2022 17:20,1,Sleeper,Online Booking,849,849,Wed,A-E
Service1,12-10-2022,12-10-2022 22:07,1,Sleeper,Online Booking,707,707,Wed,B-J
Service1,12-10-2022,12-10-2022 19:41,1,Seater,Online Booking,565,565,Wed,A-J
Service1,13-10-2022,02-10-2022 22:02,1,Seater,Online Booking,699,699,Thu,A-J
Service1,13-10-2022,13-10-2022 07:56,1,Sleeper,Online Booking,740,740,Thu,A-E
Service1,13-10-2022,12-10-2022 19:53,5,Sleeper,Online Booking,3845,769,Thu,A-J
Service1,13-10-2022,13-10-2022 14:35,2,Sleeper,Online Booking,1488,744,Thu,A-J
Service1,13-10-2022,13-10-2022 15:25,2,Sleeper,Online Booking,1560,780,Thu,A-J
Service1,13-10-2022,13-10-2022 15:36,1,Sleeper,Online Booking,739,739,Thu,A-J
Service1,13-10-2022,13-10-2022 18:11,2,Sleeper,Online Booking,1546,773,Thu,A-J
Service1,13-10-2022,13-10-2022 18:36,1,Sleeper,Online Booking,816,816,Thu,A-J
Service1,13-10-2022,13-10-2022 19:11,1,Seater,Online Booking,654,654,Thu,A-J
Service1,13-10-2022,13-10-2022 22:22,2,Sleeper,Online Booking,1412,706,Thu,A-J
Service1,13-10-2022,12-10-2022 14:22,1,Seater,Online Booking,624,624,Thu,A-J
Service1,13-10-2022,06-10-2022 13:57,1,Seater,Online Booking,671,671,Thu,A-F
Service1,13-10-2022,12-10-2022 14:35,2,Sleeper,Online Booking,1516,758,Thu,A-D
Service1,13-10-2022,11-10-2022 15:42,1,Seater,Online Booking,711,711,Thu,A-F
Service1,14-10-2022,14-10-2022 14:02,1,Sleeper,Online Booking,836,836,Fri,A-J
Service1,14-10-2022,14-10-2022 00:18,1,Seater,Online Booking,860,860,Fri,A-J
Service1,14-10-2022,13-10-2022 14:32,1,Seater,Online Booking,848,848,Fri,A-J
Service1,14-10-2022,14-10-2022 00:06,3,Seater,Online Booking,2895,965,Fri,A-J
Service1,14-10-2022,14-10-2022 20:18,2,Sleeper,Offline Booking,1568,784,Fri,C-J
Service1,14-10-2022,09-10-2022 18:20,2,Sleeper,Online Booking,2428,1214,Fri,A-J
Service1,14-10-2022,14-10-2022 20:33,1,Sleeper,Online Booking,761,761,Fri,A-D
Service1,14-10-2022,11-10-2022 13:26,2,Sleeper,Online Booking,2322,1161,Fri,A-J
Service1,14-10-2022,11-10-2022 13:33,2,Sleeper,Online Booking,2300,1150,Fri,A-J
Service1,14-10-2022,13-10-2022 13:04,1,Sleeper,Online Booking,1038,1038,Fri,A-J
Service1,14-10-2022,12-10-2022 17:24,2,Sleeper,Online Booking,2320,1160,Fri,A-J
Service1,14-10-2022,11-10-2022 16:39,2,Seater,Online Booking,1864,932,Fri,A-J
Service1,14-10-2022,11-10-2022 19:20,1,Sleeper,Online Booking,1176,1176,Fri,A-J
Service1,14-10-2022,14-10-2022 15:23,1,Seater,Online Booking,878,878,Fri,A-J
Service1,14-10-2022,10-10-2022 17:50,1,Seater,Online Booking,1022,1022,Fri,A-J
Service1,14-10-2022,14-10-2022 16:25,1,Seater,Online Booking,858,858,Fri,A-J
Service1,14-10-2022,14-10-2022 17:20,1,Sleeper,Online Booking,1012,1012,Fri,A-J
Service1,14-10-2022,13-10-2022 14:40,2,Sleeper,Online Booking,2102,1051,Fri,A-F
Service1,14-10-2022,12-10-2022 12:50,1,Seater,Online Booking,913,913,Fri,A-J
Service1,14-10-2022,12-10-2022 11:06,1,Sleeper,Online Booking,1190,1190,Fri,A-J
Service1,14-10-2022,14-10-2022 21:14,1,Seater,Online Booking,628,628,Fri,A-J
Service1,14-10-2022,14-10-2022 20:20,1,Sleeper,Online Booking,764,764,Fri,A-J
Service1,15-10-2022,14-10-2022 16:45,1,Sleeper,Online Booking,874,874,Sat,A-J
Service1,15-10-2022,13-10-2022 18:26,6,Seater,Online Booking,4140,690,Sat,B-J
Service1,15-10-2022,15-10-2022 19:01,1,Sleeper,Online Booking,630,630,Sat,B-J
Service1,15-10-2022,15-10-2022 04:08,1,Sleeper,Online Booking,678,678,Sat,A-J
Service1,15-10-2022,15-10-2022 17:47,1,Sleeper,Online Booking,769,769,Sat,A-D
Service1,15-10-2022,15-10-2022 09:45,2,Sleeper,Online Booking,1356,678,Sat,A-J
Service1,15-10-2022,15-10-2022 19:20,1,Seater,Online Booking,569,569,Sat,A-J
Service1,15-10-2022,15-10-2022 19:46,1,Sleeper,Online Booking,635,635,Sat,A-J
Service1,15-10-2022,15-10-2022 20:11,1,Sleeper,Online Booking,652,652,Sat,A-J
Service1,15-10-2022,15-10-2022 21:11,1,Sleeper,Online Booking,652,652,Sat,A-J
Service1,15-10-2022,14-10-2022 13:45,1,Sleeper,Online Booking,854,854,Sat,A-J
Service1,15-10-2022,15-10-2022 08:56,1,Sleeper,Online Booking,724,724,Sat,A-J
